timestamp,position_0,position_1,position_2,position_3,position_4,position_5,position_6,velocity_0,velocity_1,velocity_2,velocity_3,velocity_4,velocity_5,velocity_6,effort_0,effort_1,effort_2,effort_3,effort_4,effort_5,effort_6
1,825,0000,-364,0000,662,0000,783,0000,-899,0000,-814,0000,963,0000,6,2700,5,6700,-108,0000,-13,5000,-200,0000,-137,0000,448,0000,-0.79731956,10313714,0000,0.40327492,-0.64658412,-0.017607498,0.04772649,0.12448938
2578,0.09851692,-0.26554699,0.10788553,-0.099447675,0.26499969,-0.08282921,0.016860846,0.017932785,-0.37686817,-0.084369489,-0.0096749024,-0.056298125,-0.044511544,-0.1811918,-14171712,0000,-21892852,0000,0.39924217,57184383,0000,-0.16110861,-11524445,0000,0.18756844
2579,0.098552633,-0.26629775,0.10771793,-0.099467329,0.26488195,-0.082912021,0.016494608,0.01791752,-0.37656971,-0.08425553,-0.0097053372,-0.05681181,-0.043890332,-0.18157723,-14377472,0000,-21926288,0000,0.40193067,58676501,0000,-0.10300386,-11791447,0000,0.21560358
2580,0.098589065,-0.26704646,0.10755183,-0.099485365,0.26476326,-0.082994712,0.016136639,0.017977228,-0.37612722,-0.084014559,-0.009567893,-0.05731863,-0.043381385,-0.18105866,-14711832,0000,-22011164,0000,0.36160318,59671245,0000,-0.16286936,-12318774,0000,0.18890345
2581,0.098625078,-0.26779685,0.1073865,-0.099501604,0.26463949,-0.083076205,0.015787059,0.01798304,-0.375941,-0.083743885,-0.0092781796,-0.058232203,-0.042854377,-0.17980491,-16177871,0000,-2216034,0000,0.35084918,60249273,0000,-0.21569185,-12675889,0000,0.16554083
2582,0.098660191,-0.26854377,0.10721932,-0.099517183,0.26451773,-0.083163091,0.015433764,0.017897805,-0.37544448,-0.083713094,-0.00898049,-0.058761738,-0.042972067,-0.17917343,-15200512,0000,-22759616,0000,0.32261993,61230575,0000,-0.17871611,-12395537,0000,0.18790219
2583,0.098695725,-0.26929254,0.10705173,-0.099532104,0.26439597,-0.083249137,0.015068725,0.017871571,-0.37523302,-0.083730414,-0.0086764304,-0.059185365,-0.042982323,-0.17984269,-15251952,0000,-23037391,0000,0.36294743,635158,0000,-0.16286936,-11724696,0000,0.21026356
2584,0.098732097,-0.27004414,0.10688568,-0.099545047,0.26427872,-0.083333866,0.01470009,0.017934468,-0.37534548,-0.083588477,-0.0082354477,-0.059073659,-0.042858701,-0.18073763,-14763272,0000,-23294591,0000,0.39386517,64228252,0000,-0.17695536,-12011723,0000,0.2182736
2585,0.098768109,-0.27079423,0.10671892,-0.09955775,0.26416041,-0.083414699,0.014333792,0.017948833,-0.37528565,-0.083546835,-0.0078586852,-0.059089746,-0.042370323,-0.18121989,-14583232,0000,-23911871,0000,0.42209441,64685297,0000,-0.17959648,-1295624,0000,0.19357597
2586,0.098802924,-0.27154546,0.10655324,-0.099571052,0.26404641,-0.083495233,0.013974805,0.017840485,-0.37535163,-0.08340565,-0.0076171945,-0.058671188,-0.041949654,-0.18087466,-14583232,0000,-24359399,0000,0.34143943,66849539,0000,-0.17167311,-13253279,0000,0.1782234
2587,0.098837378,-0.27229885,0.10638546,-0.099583037,0.26393357,-0.083576427,0.013619832,0.017717854,-0.37562014,-0.083502435,-0.007292175,-0.058221307,-0.041679039,-0.180197,-15920671,0000,-24529151,0000,0.29842344,70035411,0000,-0.20864885,-13079728,0000,0.18623344
2588,0.098872672,-0.27305134,0.10621553,-0.099592444,0.26382149,-0.083658279,0.013261084,0.017703633,-0.37574506,-0.083795587,-0.0067745052,-0.057784695,-0.041528454,-0.18003237,-15894951,0000,-24701475,0000,0.28094819,7207867,0000,-0.26851435,-13393455,0000,0.19190722
2589,0.098908265,-0.27380203,0.10604577,-0.099601313,0.26371018,-0.08374882,0.012894667,0.017722222,-0.37566522,-0.08401212,-0.0063064387,-0.057358698,-0.042276855,-0.18066767,-14634672,0000,-24822358,0000,0.32665268,7293899,0000,-0.18311798,-13997545,0000,0.22227862
2590,0.098943439,-0.2745532,0.10587679,-0.09961054,0.26360415,-0.083837683,0.012530346,0.01769515,-0.37564931,-0.08410745,-0.0059679283,-0.056490601,-0.042707785,-0.18096618,-13374393,0000,-2492781,0000,0.43553691,73033088,0000,-0.17519461,-14508185,0000,0.1892372
2591,0.098979511,-0.27530383,0.10570925,-0.099619589,0.26349936,-0.083925168,0.012170879,0.017763367,-0.37558264,-0.08403991,-0.0056791541,-0.05567149,-0.042914712,-0.18071963,-14274592,0000,-25092418,0000,0.34412793,73180955,0000,-0.19104136,-15135639,0000,0.17588713
2592,0.099016542,-0.27605404,0.10554028,-0.099627798,0.26339629,-0.084011634,0.011817404,0.017913824,-0.37548736,-0.084129682,-0.0053642498,-0.054843623,-0.042978382,-0.17992318,-15431992,0000,-25226162,0000,0.18012946,73651442,0000,-0.2315386,-15302514,0000,0.18189466
2593,0.099052435,-0.27680468,0.10537262,-0.099634569,0.26328997,-0.084098819,0.011462671,0.017920329,-0.37545308,-0.084069684,-0.0049685003,-0.054507305,-0.043101236,-0.17941185,-15354832,0000,-25025546,0000,0.2433092,73879965,0000,-0.2385816,-15072226,0000,0.17154836
2594,0.09908689,-0.27755507,0.10520621,-0.099640142,0.26318796,-0.084184266,0.011102665,0.017781728,-0.37540169,-0.083895836,-0.004532073,-0.053806805,-0.043025739,-0.17953009,-13965952,0000,-24652607,0000,0.32799693,72844893,0000,-0.18487873,-14681736,0000,0.20125226
2595,0.099121764,-0.27829905,0.10503784,-0.099645654,0.26308605,-0.084266718,0.010740562,0.017712791,-0.37471941,-0.083954504,-0.0041769315,-0.05323684,-0.042665734,-0.17983441,-13631593,0000,-24534295,0000,0.40865192,7127212,0000,-0.16022823,-1435466,0000,0.21326732
2596,0.099157237,-0.27904267,0.10486922,-0.099652965,0.26298509,-0.084353244,0.010380616,0.017717571,-0.37413765,-0.084025414,-0.0040725764,-0.05268498,-0.042785199,-0.17986214,-13760192,0000,-24526579,0000,0.36966867,70102623,0000,-0.15670673,-1400422,0000,0.20525728
2597,0.099192351,-0.27978863,0.10470012,-0.099661414,0.26288164,-0.084437913,0.010024624,0.01768543,-0.37390593,-0.084130074,-0.0041029532,-0.05249276,-0.042695013,-0.17948885,-14608952,0000,-23917015,0000,0.26616145,69013781,0000,-0.18311798,-13483568,0000,0.20692604
2598,0.099226147,-0.28052949,0.10453132,-0.099670522,0.26278146,-0.084524559,0.0096692322,0.017527901,-0.37321122,-0.084183837,-0.0041931626,-0.052013026,-0.04282061,-0.17913031,-14403192,0000,-23803847,0000,0.30380044,66405936,0000,-0.1928021,-1352028,0000,0.19224097
2599,0.099259642,-0.28127425,0.10436384,-0.099681727,0.26267992,-0.084608148,0.009311563,0.017371913,-0.37304495,-0.08409502,-0.0044750533,-0.051763455,-0.042615481,-0.17907116,-13374393,0000,-23811563,0000,0.32799693,65128899,0000,-0.14438148,-13269967,0000,0.20992981
2600,0.099293438,-0.28201284,0.10419612,-0.099693831,0.26257811,-0.084691019,0.0089524556,0.017277077,-0.37229473,-0.084047943,-0.0047904503,-0.051592561,-0.042379481,-0.17916766,-14094552,0000,-23523499,0000,0.41134042,65088572,0000,-0.13557774,-1240555,0000,0.21860735
2601,0.099326335,-0.28274843,0.10402829,-0.099705096,0.26247495,-0.084775928,0.008595865,0.017111335,-0.37139496,-0.084022258,-0.004958883,-0.051590062,-0.042394404,-0.17899319,-13400113,0000,-23469487,0000,0.33740668,64429889,0000,-0.18575911,-12262037,0000,0.18222842
2602,0.099357913,-0.28348654,0.10385793,-0.099716002,0.26236699,-0.084864072,0.0082416713,0.016846903,-0.3709268,-0.084253387,-0.0050576645,-0.052067452,-0.042729916,-0.17861393,-14994752,0000,-23811563,0000,0.25271895,63179737,0000,-0.18399836,-12188611,0000,0.17755589
2603,0.099389491,-0.28422147,0.10368835,-0.099727507,0.26225942,-0.084953354,0.0078888557,0.016635368,-0.3702347,-0.084360383,-0.0051966199,-0.052411002,-0.043112186,-0.1781727,-15894951,0000,-24061047,0000,0.25003045,63784649,0000,-0.22889748,-1192161,0000,0.18890345
2604,0.099421669,-0.28495982,0.10352045,-0.099738113,0.26215128,-0.085034787,0.0075298683,0.01652606,-0.37002258,-0.084278211,-0.0052178998,-0.052743367,-0.04263303,-0.1784369,-15046192,0000,-23762695,0000,0.34681643,65290209,0000,-0.18751986,-12161911,0000,0.22361362
2605,0.099454566,-0.28569811,0.10335196,-0.099746501,0.26204246,-0.085116999,0.0071663268,0.016510521,-0.36984687,-0.084272381,-0.0050132123,-0.053076368,-0.042327601,-0.17910367,-13245793,0000,-23752407,0000,0.44763516,65518732,0000,-0.10036274,-12999628,0000,0.2279524
2606,0.099487283,-0.28643166,0.10318514,-0.099754171,0.26193105,-0.08519939,0.0068052421,0.016480113,-0.36923295,-0.084099947,-0.0047775657,-0.053601618,-0.042101235,-0.17939141,-13708753,0000,-23971027,0000,0.43822541,65559059,0000,-0.10828611,-1350693,0000,0.21226607
2607,0.09951994,-0.2871666,0.10301748,-0.099761542,0.26181974,-0.085286695,0.0064476328,0.016449787,-0.36887961,-0.084045896,-0.0045590833,-0.054012254,-0.042411496,-0.17927405,-15792071,0000,-24125347,0000,0.34009518,67225929,0000,-0.17255348,-13456868,0000,0.20559103
2608,0.099553256,-0.28789949,0.10284742,-0.099767893,0.26170364,-0.085375259,0.0060944577,0.016491445,-0.36839321,-0.084242332,-0.0042824247,-0.054820117,-0.042785543,-0.17873675,-16229311,0000,-24349111,0000,0.26884995,69027223,0000,-0.2456246,-13056366,0000,0.19057221
2609,0.099587051,-0.28863323,0.10267634,-0.099772687,0.26158783,-0.085459208,0.0057377472,0.016572702,-0.36808799,-0.084501343,-0.0039053162,-0.055437645,-0.04262338,-0.17866045,-15174792,0000,-24809498,0000,0.32530843,69484268,0000,-0.18399836,-13233254,0000,0.19157346
2610,0.099620667,-0.28936888,0.10250629,-0.099777241,0.26146856,-0.085541959,0.0053734269,0.016619742,-0.36803555,-0.08460669,-0.003579653,-0.056276824,-0.042373812,-0.1793604,-14506072,0000,-2508213,0000,0.34816068,70277376,0000,-0.21217035,-13617068,0000,0.18890345
2611,0.099653983,-0.29010363,0.10233839,-0.099782215,0.2613515,-0.085624231,0.0050076084,0.016627409,-0.36790373,-0.084475256,-0.0033610649,-0.056727644,-0.042126215,-0.18007017,-16203591,0000,-25527086,0000,0.28632519,7143343,0000,-0.19808435,-1393747,0000,0.18456468
2612,0.099687479,-0.29083886,0.10216959,-0.099786649,0.2612329,-0.085709319,0.004648561,0.01665152,-0.3678462,-0.084459982,-0.0031322637,-0.057241715,-0.04220978,-0.17996087,-15123352,0000,-2607235,0000,0.27019419,73490132,0000,-0.22273485,-1399087,0000,0.18089341
2613,0.099721694,-0.29157577,0.10200121,-0.099789225,0.26111085,-0.085790153,0.0042940077,0.016742705,-0.36796797,-0.08440582,-0.0027634761,-0.057998093,-0.041851185,-0.17942403,-14814712,0000,-26193234,0000,0.39386517,76017322,0000,-0.18135723,-14010895,0000,0.20458978
2614,0.099755729,-0.29231298,0.10183337,-0.099790184,0.26099063,-0.085874402,0.0039423306,0.016797687,-0.36809533,-0.084308561,-0.002306654,-0.058421053,-0.041905849,-0.17870693,-13297233,0000,-26416998,0000,0.41134042,77012067,0000,-0.16022823,-14805224,0000,0.22261237
2615,0.099789285,-0.29304857,0.10166368,-0.099791502,0.26087031,-0.085963145,0.003581186,0.01679373,-0.36803544,-0.08441651,-0.0019771501,-0.058769002,-0.042399002,-0.17908001,-13965952,0000,-26751357,0000,0.33337393,77630422,0000,-0.17255348,-15309189,0000,0.2085948
2616,0.099823201,-0.29378351,0.101495,-0.099792521,0.26075161,-0.086053086,0.0032132104,0.016826519,-0.3679216,-0.084401008,-0.0016835819,-0.058884383,-0.042913363,-0.18006157,-15483432,0000,-26759073,0000,0.26884995,78665494,0000,-0.24826572,-15252452,0000,0.17855715
2617,0.099857416,-0.29451916,0.10132566,-0.099792581,0.26062995,-0.08614123,0.0028475118,0.016882715,-0.36790245,-0.084454515,-0.0013528651,-0.059273883,-0.043145083,-0.18061911,-14840432,0000,-26715349,0000,0.2379322,79082211,0000,-0.25530872,-15729717,0000,0.1498545
2618,0.099890852,-0.29525427,0.10115471,-0.099791742,0.26051279,-0.086223562,0.0024919398,0.016849776,-0.36783319,-0.084659112,-0.00099839625,-0.05913489,-0.042749232,-0.18005249,-13734473,0000,-26926253,0000,0.31858718,78773034,0000,-0.20160585,-16510696,0000,0.16720959
2619,0.099923568,-0.29598866,0.10098453,-0.099791622,0.26039774,-0.08630835,0.0021405024,0.016751506,-0.36770588,-0.084744882,-0.00078673968,-0.058812774,-0.042678228,-0.17918573,-12731393,0000,-27059997,0000,0.39655367,79095654,0000,-0.15142448,-16453958,0000,0.18322967
2620,0.099956645,-0.29672384,0.10081388,-0.099791382,0.26028509,-0.08639248,0.0017836122,0.016708854,-0.36768194,-0.084861452,-0.00060541528,-0.058315394,-0.042555506,-0.17903761,-13734473,0000,-26792509,0000,0.36025893,79996301,0000,-0.17871611,-15943318,0000,0.21927485
2621,0.09999056,-0.29745655,0.10064166,-0.099790124,0.26017043,-0.086480444,0.0014144382,0.016758618,-0.3674171,-0.085110489,-0.0003585049,-0.058118814,-0.042840831,-0.18014749,-13785912,0000,-26314118,0000,0.27557119,79418274,0000,-0.20952923,-15622916,0000,0.2189411
2622,0.1000243,-0.29818459,0.10046723,-0.099789824,0.26006036,-0.086564274,0.0010413094,0.016780452,-0.36673785,-0.08553143,-0.0002568388,-0.05750136,-0.042655623,-0.18143087,-13965952,0000,-26447862,0000,0.34547218,77146492,0000,-0.15406561,-15606228,0000,0.19924975
2623,0.10005695,-0.29891533,0.10029568,-0.099791742,0.25994858,-0.086645946,0.00067620993,0.016690069,-0.36646409,-0.085580563,-0.00039721727,-0.057179974,-0.042291745,-0.18165464,-12577073,0000,-26267822,0000,0.35891468,76676004,0000,-0.15142448,-15355915,0000,0.18256217
2624,0.10008985,-0.29964337,0.1001279,-0.09979324,0.25983976,-0.086727319,0.00032243562,0.016641717,-0.36597544,-0.085242366,-0.00046757761,-0.056625653,-0.041970688,-0.18070114,-14043112,0000,-25846014,0000,0.31052169,75721587,0000,-0.17871611,-15028838,0000,0.17989215
2625,0.10012311,-0.3003692,0.099958982,-0.09979336,0.25972826,-0.086807134,-290,0000,0.016639001,-0.36536281,-0.085085658,-0.00038605032,-0.056450646,-0.04155805,-0.17970466,-14711832,0000,-25887166,0000,0.2486862,7369177,0000,-0.25883022,-14915363,0000,0.16687584
2626,0.10015642,-0.3010979,0.099789824,-0.099794978,0.25961877,-0.086890424,-0.00039044608,0.016642816,-0.36516033,-0.084984258,-0.00047062137,-0.056109316,-0.041575468,-0.17990815,-15123352,0000,-25727702,0000,0.30514469,72804565,0000,-0.19896473,-14398047,0000,0.19057221
2627,0.10018878,-0.30181971,0.099620967,-0.099797794,0.25950938,-0.086970179,-0.00076045904,0.016549995,-0.36430924,-0.084873183,-0.00065812779,-0.055826653,-0.041235885,-0.18092782,-13683033,0000,-25437066,0000,0.36966867,72280308,0000,-0.13469736,-13720532,0000,0.21426858
2628,0.10022126,-0.30254086,0.09945145,-0.09980097,0.25939864,-0.087048436,-0.0011296331,0.016487716,-0.36356247,-0.084850231,-0.0008440867,-0.055734738,-0.040814405,-0.18165966,-14274592,0000,-2567369,0000,0.35622618,71890475,0000,-0.16815161,-13673806,0000,0.18256217
2629,0.10025451,-0.30326345,0.099282592,-0.099804146,0.25927986,-0.087126753,-0.0014904181,0.016515799,-0.36310886,-0.084765951,-0.00099285384,-0.056466554,-0.040483209,-0.18140623,-15586311,0000,-25902598,0000,0.27153844,72118998,0000,-0.18487873,-13613731,0000,0.18957095
2630,0.10028825,-0.30398358,0.099112296,-0.099807082,0.25916011,-0.087202434,-0.0018434734,0.016586197,-0.3625003,-0.084842353,-0.0010878911,-0.057147877,-0.039954609,-0.18043051,-16152151,0000,-25936034,0000,0.30783319,7277768,0000,-0.20072548,-13623744,0000,0.20025101
2631,0.1003221,-0.30470629,0.098940143,-0.09980876,0.25903413,-0.087277335,-0.0021999442,0.016654504,-0.36227111,-0.085089221,-0.0010380935,-0.058316123,-0.039453822,-0.17999149,-15226232,0000,-25719986,0000,0.38176692,73221283,0000,-0.18928061,-14074308,0000,0.20725979
2632,0.10035626,-0.30542888,0.098767271,-0.099810317,0.25890815,-0.087348521,-0.0025656428,0.016739103,-0.36207577,-0.085358612,-0.00098626729,-0.05925072,-0.038681689,-0.18056306,-14788992,0000,-25902598,0000,0.40193067,7326161,0000,-0.12765436,-14691749,0000,0.21560358
2633,0.10039119,-0.30614685,0.098594398,-0.099811816,0.25877537,-0.087421805,-0.0029358955,0.01688469,-0.3614581,-0.085574136,-0.00093881762,-0.060679093,-0.038273705,-0.18147571,-15509152,0000,-2625239,0000,0.40193067,73974062,0000,-0.16110861,-14554911,0000,0.19657974
2634,0.10042691,-0.3068674,0.098422125,-0.099812774,0.2586421,-0.087498564,-0.003298598,0.017079045,-0.36122164,-0.085686636,-0.00084692722,-0.061869736,-0.038294867,-0.18145082,-16666551,0000,-26206094,0000,0.31186594,75452737,0000,-0.23329935,-14191121,0000,0.18489843
2635,0.10046166,-0.30758634,0.098247215,-0.099812654,0.25850702,-0.087574604,-0.0036517131,0.017138666,-0.36087067,-0.086040278,-0.00066556445,-0.06300441,-0.038239879,-0.18047217,-16306471,0000,-26656193,0000,0.2594402,75882897,0000,-0.23946198,-14090996,0000,0.17388462
2636,0.10049599,-0.30830419,0.098075481,-0.099812594,0.25836858,-0.0876537,-0.0039993156,0.01714441,-0.36048205,-0.086005619,-0.00052645199,-0.064247689,-0.038501495,-0.17913798,-16306471,0000,-27258041,0000,0.32261993,76393712,0000,-0.24122272,-14147734,0000,0.19023846
2637,0.10053147,-0.30902498,0.097907582,-0.099812654,0.2582332,-0.08772926,-0.0043558464,0.017262855,-0.36046476,-0.085594399,-0.00042716116,-0.064935536,-0.03835725,-0.17896346,-16100711,0000,-27556393,0000,0.35757043,78141237,0000,-0.20248623,-14184446,0000,0.22394738
2638,0.10056802,-0.30974589,0.097738724,-0.099811816,0.25809486,-0.087800986,-0.0047201068,0.017465473,-0.36046292,-0.085361285,-0.00025783313,-0.065783026,-0.037858351,-0.17959682,-15534872,0000,-27929333,0000,0.38848817,79794664,0000,-0.17871611,-14828587,0000,0.21460233
2639,0.10060367,-0.31046693,0.097570046,-0.099810557,0.25795699,-0.087875408,-0.0050882023,0.017537693,-0.36047342,-0.085156828,-804,0000,-0.066413073,-0.037728884,-0.180487,-14660392,0000,-28436016,0000,0.37370142,81421206,0000,-0.2280171,-15426003,0000,0.16420583
2640,0.10063903,-0.31118886,0.09740005,-0.099809479,0.25781845,-0.087951208,-0.0054491672,0.017565493,-0.3605717,-0.085125089,435,0000,-0.066984219,-0.037763138,-0.18048609,-16460791,0000,-28657208,0000,0.34143943,84096263,0000,-0.2350601,-15632929,0000,0.17488588
2641,0.10067504,-0.31191216,0.097228436,-0.099807801,0.25768126,-0.088031742,-0.0058036006,0.017653653,-0.36078815,-0.08526148,0.00020258869,-0.06730692,-0.038263907,-0.17983221,-16203591,0000,-28793524,0000,0.25809595,86636895,0000,-0.27907885,-16063468,0000,0.18389717
2642,0.10071177,-0.31263349,0.097055743,-0.099805943,0.25754397,-0.088114133,-0.0061561166,0.017796087,-0.36076357,-0.085478453,0.00034782852,-0.067574662,-0.038850279,-0.17911737,-15689191,0000,-29130456,0000,0.32799693,8747033,0000,-0.19896473,-16804397,0000,0.21193232
2643,0.10074796,-0.31335393,0.096882511,-0.099804985,0.25740629,-0.088194727,-0.0065166619,0.017856105,-0.36065403,-0.085705962,0.00037413594,-0.067827201,-0.03913962,-0.17934843,-13451553,0000,-29140744,0000,0.42612716,88572614,0000,-0.19544323,-17321712,0000,0.21026356
2644,0.10078368,-0.3140749,0.096707901,-0.099804625,0.25727092,-0.08827658,-0.0068819411,0.017856187,-0.36062032,-0.086025786,0.00033526253,-0.067799145,-0.039496919,-0.18000666,-14788992,0000,-29133028,0000,0.34950493,88693597,0000,-0.19808435,-17865727,0000,0.20025101
2645,0.10082005,-0.31479365,0.096532332,-0.099804865,0.25713861,-0.088354597,-0.007244404,0.017922162,-0.36037164,-0.086377517,0.00024423356,-0.067469907,-0.039399266,-0.18025162,-14866152,0000,-29338788,0000,0.2513747,88626384,0000,-0.25442835,-18122716,0000,0.17755589
2646,0.10085708,-0.31551336,0.096357782,-0.099804865,0.25700324,-0.088433753,-0.0076026126,0.01804086,-0.36026857,-0.08655703,0.00019538685,-0.067513293,-0.039434994,-0.18002215,-15097632,0000,-29657716,0000,0.2540632,88922119,0000,-0.27467697,-17755589,0000,0.15686329
2647,0.10089399,-0.31623373,0.09618437,-0.099804385,0.25687342,-0.088510152,-0.0079576451,0.01812383,-0.36025204,-0.086586801,0.00020425149,-0.066991957,-0.039187934,-0.17952098,-14711832,0000,-29351648,0000,0.30648894,89889979,0000,-0.25883022,-17111449,0000,0.18322967
2648,0.10093156,-0.31695303,0.09600982,-0.099803427,0.25674591,-0.088583376,-0.008313277,0.018256114,-0.36013095,-0.086724468,0.00025927431,-0.066344784,-0.038672712,-0.17917997,-13888792,0000,-28870684,0000,0.30783319,88881792,0000,-0.20072548,-17044698,0000,0.20158601
2649,0.10097057,-0.31766549,0.095838985,-0.099803606,0.25661802,-0.088661453,-0.0086713657,0.018505757,-0.35935097,-0.086463086,0.00018944256,-0.06586539,-0.038745889,-0.17915284,-14017392,0000,-28914408,0000,0.32127568,86273947,0000,-0.21481148,-17131474,0000,0.18089341
2650,0.10100934,-0.31838017,0.095670846,-0.099805524,0.25649223,-0.088740129,-0.0090299337,0.018681505,-0.35894871,-0.085984338,-402,0000,-0.065270953,-0.038864361,-0.17917907,-15097632,0000,-28988996,0000,0.29170219,8531953,0000,-0.2561891,-1649067,0000,0.1892372
2651,0.10104655,-0.31909629,0.09550097,-0.099806063,0.25636721,-0.088816888,-0.0093846068,0.018666301,-0.3587707,-0.085775109,-861,0000,-0.064718695,-0.038767382,-0.17881057,-15123352,0000,-2840258,0000,0.29035794,8488937,0000,-0.23329935,-15552828,0000,0.20158601
